id,sentence
851440,oraec204-13
104690,oraec204-13
10050,oraec204-13
64360,oraec204-13
27350,oraec204-13
860875,oraec204-13
10050,oraec204-13
129490,oraec204-13
64360,oraec204-13
25320,oraec204-13
64360,oraec204-13
87330,oraec204-13
850806,oraec204-13
63970,oraec204-13
10050,oraec204-13
64360,oraec204-13
77910,oraec204-13
550034,oraec204-13
125510,oraec204-13
33040,oraec204-13
169790,oraec204-13
94700,oraec204-13
10050,oraec204-13
47271,oraec204-13
53300,oraec204-13
64360,oraec204-13
858535,oraec204-13
78870,oraec204-13
10050,oraec204-13
114740,oraec204-13
107520,oraec204-13
854573,oraec204-13
64360,oraec204-13
81650,oraec204-13
90390,oraec204-13
400038,oraec204-13
88060,oraec204-13
400021,oraec204-13
851711,oraec204-13
38540,oraec204-13
400140,oraec204-13
43300,oraec204-13
850796,oraec204-13
400015,oraec204-13
181401,oraec204-13
110340,oraec72-57
10050,oraec72-57
80890,oraec72-57
10050,oraec72-57
64360,oraec72-57
150150,oraec72-57
850806,oraec72-57
63970,oraec72-57
10050,oraec72-57
64360,oraec72-57
